合肥电信,#genre#
TVB 1 US,p3p://108.181.20.159:71340/63efe07e000c1db2f23eb46a4e00518a
TVB J1 US,p3p://108.181.20.159:71340/63efe0de000858baf2402a646c573e1b
TVB J2 US,p3p://108.181.20.159:71340/63efe1bd00026ea1f2438ffa60320a60
TVB Drama US,p3p://108.181.20.159:71340/63efe252000a7658f245d81113e44b34
TVB NEWS,p3p://108.181.20.159:71340/63efe2a100034c82f2470ad419e43975
TVB E US,p3p://108.181.20.159:71340/63efe2e2000d23b5f2480b4125294b9a
新时代加东(加拿大),p3p://108.181.20.159:71340/5ff0ab2500049493b30e28c4774857ac
新时代加西(加拿大),p3p://108.181.20.159:71340/5ff0ab49000782d3b30eb62566e359dd
新时代 2(加拿大),p3p://108.181.20.159:71340/5ff0ab860001433db30fa2d353983702
Cinemax HK,p3p://108.181.20.159:71340/6519bda7000d8e137dc0fc4756be5188
Now新闻,p3p://108.181.20.159:71340/653e4f3d0003bdbf0c98ffaf583a6e3a
Now财经,p3p://108.181.20.159:71340/6256e47a0007a6bb0665fa1971252f50
NOW华剧,p3p://108.181.20.159:71340/6519bc200001e7b37dbb01f124075086
NOW剧集,p3p://108.181.20.159:71340/63ed3e1500077d30e7f449055a0846ce
黄金华剧台,p3p://108.181.20.159:71340/652970de00011277bb14dcd76e301cc0
HBO(粤),p3p://108.181.20.159:71340/650ff8190006c7355795739f3c0b7500
美亚电影(粤),p3p://108.181.20.159:71340/64be58dd0007fb8d18c11148736701af
凤凰资讯,p3p://108.181.20.159:71340/5fffbf860003807cedf4e1016c3c3ed2
凤凰资讯,p3p://108.181.20.159:71340/640dad8e0004032e66a7116c70d14d30
凤凰卫视,p3p://108.181.20.159:71340/5ff7074800001bcccbe59f3d4ff00590
凤凰卫视,p3p://108.181.20.159:71340/602c73500002f4d29c90fa1270f21160
凤凰香港,p3p://108.181.20.159:71340/5fe0b82c000cac9774c17f262e43314d
Thrill,p3p://108.181.20.159:71340/630c2b9400044df5ca7abd7159677c41
Hi-YAH,p3p://108.181.20.159:71340/64c4d523000ac6a9321683700b626a46
Mytv Super18,p3p://108.181.20.159:71340/6506d591000d6d7733e6bdfb4725689e
Now Sports 1,p3p://108.181.20.159:71340/63ed464b000b911be8145d035c4e0f21
Now Sports 2,p3p://108.181.20.159:71340/63ed46be0002b99be8161bfd62d87e90
Now Sports 3,p3p://108.181.20.159:71340/63ed4715000c1bffe81772386f5b27f7
Now Sports 4,p3p://108.181.20.159:71340/63ed478e000a98f2e8194a7c2bdc7fe6
Now Sports 5,p3p://108.181.20.159:71340/63ed98c2000122f4e9567b333a74077a
Now Sports 6,p3p://108.181.20.159:71340/63ed98d90002f8f6e956d5822ff208b1
Now Sports 7,p3p://108.181.20.159:71340/63ed990600010efde95784d4529f16d2
Now Sports Prime,p3p://108.181.20.159:71340/644edbcc0004d5a765428da71f967a86
Hands Up,p3p://108.181.20.159:71340/6484c7b80001882237e3197529891bda
香港文旅,p3p://108.181.20.159:71340/64d26915000887bf671ffe127ecd0115
GEM HK,p3p://108.181.20.159:71340/6506c5e500027c7f33a9834b5d937568
HBO Signature,p3p://108.181.20.159:71340/6318b7730000b372fb7ca7e170c66e54
HBO Hits,p3p://108.181.20.159:71340/63109c310002f740dbd2a26e2dc405af
HBO Family,p3p://108.181.20.159:71340/63109c71000a3661dbd39e495cfb24f8
天映频道(国语),p3p://108.181.20.159:71340/6471b0bb00011e09ed51d397629e4f55
美亚电影(国),p3p://108.181.20.159:71340/64c3653f0007f6812c7970122ff43531
龙祥电影(粤),p3p://108.181.20.159:71340/63375cce0008451773313a26199f3191
Now Sports 英超1,p3p://108.181.20.159:71340/646099ac000efa84aa8fef330e635121
Now Sports 英超2,p3p://108.181.20.159:71340/64609aa400087457aa93b6491c9474d0
OneTV综合,p3p://108.181.20.159:71340/64d5c5550007c4d9744057ea09db782a
KIX HD,p3p://108.181.20.159:71340/6444e9940006c03f3e688dba67767ffd
天映频道(粤语),p3p://108.181.20.159:71340/6533b684000931d9e334c45b064e2833
有线赛马18,p3p://108.181.20.159:71340/64db58eb000d759e8a08afbc7bd65062
香港31台,p3p://108.181.20.159:71340/6109ec88000eed44fda7d8ff6e487ce1
香港32台,p3p://108.181.20.159:71340/6109eca300044552fda83fbc4a2f6a1b
RTHK33,p3p://108.181.20.159:71340/64ff519d0003b071168b76195e14734a
RTHK34,p3p://108.181.20.159:71340/64ff527b00075217168eda38347e36b1
RTHK35,p3p://108.181.20.159:71340/64ff52f5000b7c8e1690b7d96b26354e
Axn HK,p3p://108.181.20.159:71340/6506d42b0000055133e1441b1d831414
Super Kids,p3p://108.181.20.159:71340/6506d285000b06bd33dad67a652e2bfd
TVN HK,p3p://108.181.20.159:71340/6506c6930009ab3233ac2cd3018a6125
Fight Sports,p3p://108.181.20.159:71340/644c26370001b4eb5aad692f22d9728d
创世电视,p3p://108.181.20.159:71340/64b5088100037eb4f45f54135b7b6177
面包台,p3p://108.181.20.159:71340/64c26e6d0003155c28b54a8561850853
澳亚卫视,p3p://108.181.20.159:71340/64c262e100006db428882ef8137c12c4
澳门Macau,p3p://108.181.20.159:71340/64c2611000018873288116d70e04175d
澳门奥视,p3p://108.181.20.159:71340/644ed5a00003da2f652a717f77c821b8
澳门资讯,p3p://108.181.20.159:71340/644ed21e000dd9a7651cc03a565575f7
澳门莲花,p3p://108.181.20.159:71340/60b977ed000ba538c36458471a9d6772
澳视葡语,p3p://108.181.20.159:71340/644ece91000b801a650ee0e442bd0b87
星空卫视,p3p://108.181.20.159:71340/64ee40d1000cfcc5d3e2330305817be2
CN卡通(粤),p3p://108.181.20.159:71340/648353bb0006d4d93236315a766b692a
Animax HK,p3p://108.181.20.159:71340/6506d1a00000a99a33d7555a4b747caa

【台湾频道】
壹综合,p3p://108.181.20.159:71340/64e36a09000d3453a98b615460a544cd
中天新闻,p3p://108.181.20.159:71340/613dba64000abeb1c801c02934bb45fc
TVBS新闻,p3p://108.181.20.159:71340/621858e3000e70ad1217c0700d576ad0
东森新闻,p3p://108.181.20.159:71340/61468afa0005b339ea7014d376a616f3
中视新闻,p3p://108.181.20.159:71340/61ff2b9d0004cfe6bb9a99f71e1c4c92
寰宇新闻,p3p://108.181.20.159:71340/653cd4a900049a4206d258a92e941b10
寰宇新闻,p3p://108.181.20.159:71340/653cd33a0001a69d06ccbe4e26413d90
东森超视,p3p://108.181.20.159:71340/5fe07262000aa19a73b0e19a4fa86172
东森超视,p3p://108.181.20.159:71340/6388b74e000e69875f479f207662566b
三立新闻,p3p://108.181.20.159:71340/6014c896000c7101401f67cc5477681b
民视新闻,p3p://108.181.20.159:71340/602f1f4a000aa86fa700c49817387f81
台视新闻,p3p://108.181.20.159:71340/62caf1dc000525b3cbb4de6e3c0e2af8
年代新闻,p3p://108.181.20.159:71340/5fe09fec000ac0127462c4ac6b1f16a3
镜新闻,p3p://108.181.20.159:71340/63ebd33c0003c437e26ae87279d061f1
非凡新闻,p3p://108.181.20.159:71340/6146918a000a6ec0ea89b8904d520fbf
壹新闻,p3p://108.181.20.159:71340/621dbb640001cb2b272027f74da62753
华视新闻,p3p://108.181.20.159:71340/632c706b0009d57248864b64705a59a0
寰宇新闻台湾,p3p://108.181.20.159:71340/612d7c11000c9faf888ebf9f3276784e
三立inews,p3p://108.181.20.159:71340/644f81c10003ba2367cad2610d3a2ab5
三立inews,p3p://108.181.20.159:71340/643a6b71000a47fb156c2a403510409b
东森财经,p3p://108.181.20.159:71340/61468bd70005123dea7373f226636dba
非凡商业,p3p://108.181.20.159:71340/621dbc3b00051ea5272370aa6e685347
博斯运动1,p3p://108.181.20.159:71340/61f02576000b2c0a80eb0552388d145e
博斯运动2,p3p://108.181.20.159:71340/62639c49000784a03813882a6f5c7e5d
智林体育,p3p://108.181.20.159:71340/62148d7e000079c103453a521daa6e9f
民视,p3p://108.181.20.159:71340/6001ba8400051d89f5b151a63fa96419
台视,p3p://108.181.20.159:71340/612ee2240008f3db8e0578dc59406f9e
华视,p3p://108.181.20.159:71340/61eff95c000bcf35803ebfe7426e2914
中视,p3p://108.181.20.159:71340/621dab720008820a26e1e06b75653395
HBO原创,p3p://108.181.20.159:71340/623a6e38000091d497395ce957b27132
HBO家庭,p3p://108.181.20.159:71340/623a706d0003edf59741fcc023dc0089
HBO巨献,p3p://108.181.20.159:71340/623a700000069676974053b555b700d4
HBO HD,p3p://108.181.20.159:71340/64e364fb000a0212a977a1cd342976da
美亚电影,p3p://108.181.20.159:71340/62883c4f000a4ca3c722d5ec04fb74e7
星卫电影,p3p://108.181.20.159:71340/64beb7d8000b87011a3416ad1cd138f9
卫视西片 Star Movies,p3p://108.181.20.159:71340/63ee920700022adced2430fe450863aa
卫视电影,p3p://108.181.20.159:71340/61f88baf000e09b3a1b9e2a3622612e9
龙祥时代,p3p://108.181.20.159:71340/60115453000a238d32a1418142be77f7
东森电影,p3p://108.181.20.159:71340/62c103a5000b5a66a4eacca77822079a
东森洋片,p3p://108.181.20.159:71340/64c62c06000d1cf03751bf246ed813e7
好莱坞电影,p3p://108.181.20.159:71340/62cee8b3000ea6aedb30a55616047866
龙华电影,p3p://108.181.20.159:71340/621471310004d28d02d6aeb471c265ec
AXN台湾,p3p://108.181.20.159:71340/6258ddc5000ee8a40e1bc8f50dec545c
EYE戏剧,p3p://108.181.20.159:71340/64c62f0c000d47c0375d8ea3081775da
EYE旅游,p3p://108.181.20.159:71340/64c105a500023b4e2333fd1453e42393
罪案追缉CI,p3p://108.181.20.159:71340/623baf7a0004e5d79c2047cd46107be2
彩昌影剧,p3p://108.181.20.159:71340/621de2ed000a255d27ba994346c66a7c
尼克JR,p3p://108.181.20.159:71340/6233e05300064fcf7d9f8a39563b6c75
达芬奇,p3p://108.181.20.159:71340/62011f820008c9f3c33ae0231cf86a05
EL生活英语,p3p://108.181.20.159:71340/624888bb000b784ace507da37b7906ea
靖天卡通,p3p://108.181.20.159:71340/625b6d3800022fe9181c1ee5362c159d
Z频道,p3p://108.181.20.159:71340/64c7ce3f000afa423db36d3f378c386d
博斯高球1,p3p://108.181.20.159:71340/626b4058000aaf3b55ebf11727dd34f5
博斯高球2,p3p://108.181.20.159:71340/6258e1c9000c6f010e2b77e9601b5186
博斯无限1,p3p://108.181.20.159:71340/647cba27000a6f78186e481d11013645
博斯无限2,p3p://108.181.20.159:71340/6146901b0006875bea841df772893d7b
Star World,p3p://108.181.20.159:71340/621dc4640002052a2743501031f65ed4
Animax,p3p://108.181.20.159:71340/61e0f9f0000ec6db45a9e87848424184
地理野生,p3p://108.181.20.159:71340/64fb557b000ba24206fabee910ec690d
HITS,p3p://108.181.20.159:71340/6233e648000735057db6cf734adf440d
国家地理,p3p://108.181.20.159:71340/621485d20002ab4803274308662d5e97
探索亚洲,p3p://108.181.20.159:71340/623bc4f4000da3919c742e942bdb3571
BBC Lifestyle,p3p://108.181.20.159:71340/64026f590000e9663abc652f25176282
BBC earth,p3p://108.181.20.159:71340/6444eb2e000921503e6ecfe873cd10b1
尼克儿童,p3p://108.181.20.159:71340/6233e0ca0000ca8f7da159a76b755519
CN卡通,p3p://108.181.20.159:71340/61ded38e000d52023d43f93e0ee00012
中旺电视,p3p://108.181.20.159:71340/5fe09c570001addf7454c44e021f76be
中视箐采,p3p://108.181.20.159:71340/621db1fb0006fbf526fb672712522a46
动物星球,p3p://108.181.20.159:71340/6214894b0007e3120334d50a59d03689
卫视中文,p3p://108.181.20.159:71340/61e0f08a0009de79458530bd5bfa2605
亚洲美食,p3p://108.181.20.159:71340/62c9a44500000cd3c69dc74b77c62c82
龙华卡通,p3p://108.181.20.159:71340/6264b6e0000669483c6365b319d43878
靖洋卡通,p3p://108.181.20.159:71340/626104fd000e0f742df488f03ab9480b
TLC台湾,p3p://108.181.20.159:71340/5fe16de700083ba97787607e74d90cb5
爱尔达影剧,p3p://108.181.20.159:71340/644f91780000980d6808346f494d7ec1
亚洲旅游,p3p://108.181.20.159:71340/61e4f963000c710c55474e4e1e2273d9
台视综合,p3p://108.181.20.159:71340/61244c7000063b4e64ad23641aa067e7
公视,p3p://108.181.20.159:71340/63ebf0b7000e7d27e2de13a9113e7096
壹电影,p3p://108.181.20.159:71340/651c3a7e00035f9e8778a18d0aeb27f1
纬来日本,p3p://108.181.20.159:71340/5fe1add80007bbbd788125c43bf36060
靖天日本,p3p://108.181.20.159:71340/612db74f000c333c897629ac70920bef
靖天国际,p3p://108.181.20.159:71340/612db8220006940e897960753ab534e9
龙华日韩,p3p://108.181.20.159:71340/621e1d0e00085766289da9bb1d7120af
靖天戏剧,p3p://108.181.20.159:71340/612db70e000298f98975294e4645098b
影迷数位电影,p3p://108.181.20.159:71340/6223ae1b0007136f3e5c44280e3300fa
Eleven 1,p3p://108.181.20.159:71340/6027f40400042e0d8b002a1b0af27e77
Eleven 2,p3p://108.181.20.159:71340/6025f1d0000440c783278efb13a4147e
Momo亲子,p3p://108.181.20.159:71340/61e0ffbf000c4e3545c098666cb76c2d
FTV影剧,p3p://108.181.20.159:71340/63ebf3c5000246e9e2e9ff2f72d22633
FTV综艺,p3p://108.181.20.159:71340/63ebf41d000b6335e2eb595050b6303b
FTV旅游,p3p://108.181.20.159:71340/63ebf4b70008a733e2edb2296e997eb6
龙华偶像,p3p://108.181.20.159:71340/609bb1b0000732744f174daa791d3b43
龙华戏剧,p3p://108.181.20.159:71340/6214c295000a5fa204149eb30d3c30b4
龙华经典,p3p://108.181.20.159:71340/6223b9d8000ef67e3e8a2073190e36d5
星卫娱乐,p3p://108.181.20.159:71340/6233db960002ce6c7d8d07056a151e9d
民视台湾,p3p://108.181.20.159:71340/6388b888000de54e5f4c698049f16f53
LoveNature,p3p://108.181.20.159:71340/6233fcfa000be8f27e0f78035e656379
TVBS,p3p://108.181.20.159:71340/612ee5ef000f06f58e144b6727ec3efb
TVBS精彩,p3p://108.181.20.159:71340/61efd0a100047e1a7f9fa38d29f5746d
TVBS欢乐,p3p://108.181.20.159:71340/61e831a60008c7d761db13151abe16ae
东森综合,p3p://108.181.20.159:71340/5fe8c5570001412994347b4506da6ebb
东森戏剧,p3p://108.181.20.159:71340/60c02afe00055e7edd8f5fb06ca977d5
靖天综合,p3p://108.181.20.159:71340/6223bd68000c7a903e980a5524d66f67
东森幼幼,p3p://108.181.20.159:71340/62c9a6bb000ac34dc6a767036c5f3878
中天娱乐,p3p://108.181.20.159:71340/5ffae39100029825dafa1d03520571ac
中天综合,p3p://108.181.20.159:71340/5fe293ee000b7cbd7c03ecad72ba76ec
三立国际,p3p://108.181.20.159:71340/5fe95e171340dbe09689221a68d3215e
三立台湾,p3p://108.181.20.159:71340/5fe2947f000c58a57c0623474ae64e07
三立都会,p3p://108.181.20.159:71340/5fe29458000eb9287c058b8b2e5806e8
三立戏剧,p3p://108.181.20.159:71340/623524310003dee68290a4c42edc7cf5
WarnerTV,p3p://108.181.20.159:71340/623a7c43000859b0977039e0175b0470
纬来综合,p3p://108.181.20.159:71340/5fe16e690002b73877895ae33a8a2a16
纬来电影,p3p://108.181.20.159:71340/62c860e50008ea96c1ae9a96599c6947
纬来戏剧,p3p://108.181.20.159:71340/5fe29426000330687c04c55011370c91
纬来精彩,p3p://108.181.20.159:71340/623a875d0001a53e979b95b628874e82
八大第一,p3p://108.181.20.159:71340/5fea93070007b1939b3ff46f17b905c7
八大戏剧,p3p://108.181.20.159:71340/6224f676000aef1a435e76c619855b4e
八大娱乐,p3p://108.181.20.159:71340/5fe293b60007594a7c0310e05b6a27ac
八大综合,p3p://108.181.20.159:71340/61a57c52000cc2015d49e9e91be106b6
靖天映画,p3p://108.181.20.159:71340/6258eae500040fd80e4f0b2311754279
博斯网球,p3p://108.181.20.159:71340/6275f21d000aeb447fb1e83c30d60273
美食星球,p3p://108.181.20.159:71340/62c9a5620009f165c6a22320701370b6
探索台湾,p3p://108.181.20.159:71340/62c759f2000bc06bbdab761176c927da
DMAX台湾,p3p://108.181.20.159:71340/62636a890008309f3751324a7688052d
History台湾,p3p://108.181.20.159:71340/6233e1a30007e08d7da4ab21717b3e79
IFUN爱放,p3p://108.181.20.159:71340/63ed9c5c0008711fe9648ea407167ba7
JET综合,p3p://108.181.20.159:71340/621e14f2000381b7287dfb1557135ff8
靖天欢乐,p3p://108.181.20.159:71340/6258f7e400070ac10e81d00831393e97
靖天育乐,p3p://108.181.20.159:71340/6223be04000a57323e9a6b2919b21d76
博斯魅力,p3p://108.181.20.159:71340/612ee43d000c84ea8e0dab707a8b2e0d
Momo综合,p3p://108.181.20.159:71340/621e17750005eaa02887cb6e61ea2a58
龙华洋片,p3p://108.181.20.159:71340/64c0e1af000875f522a785c0570b06ae
中视经典,p3p://108.181.20.159:71340/621db24e000d4a9726fcacfd58c400a2
影迷纪实,p3p://108.181.20.159:71340/62c9a2fe00025fc4c698ca952e9711cb
Amc最爱电影,p3p://108.181.20.159:71340/625bbd49000d7c0d1954e42d45bc3182
靖洋戏剧,p3p://108.181.20.159:71340/626104d8000627c22df3f662158708fa
靖天电影,p3p://108.181.20.159:71340/61ed0469000059af74b25aa267531e5a
民视第一,p3p://108.181.20.159:71340/5fe0a665000c49bf747c0dbd57ec09a3
MTV台湾,p3p://108.181.20.159:71340/621e1827000d7a3a288a84ae70c44b0d
Life Time,p3p://108.181.20.159:71340/623a91f0000d3ab297c4e6e2101d46b4
GOOD TV,p3p://108.181.20.159:71340/63ed9f4900046160e96ffb5b44333476
民视旅游,p3p://108.181.20.159:71340/61769f2d000d84d7a63c4df74f4f24c4
爱尔达体育1,p3p://108.181.20.159:71340/623a8d50000c965397b2d5b26c7b25bd
爱尔达体育2,p3p://108.181.20.159:71340/623a8d8d0001570d97b3c11a65640b68
爱尔达体育3,p3p://108.181.20.159:71340/622e99e60004026169046fd918be6ed7
爱尔达体育4,p3p://108.181.20.159:71340/652ba3c60001423dc3ab8c2653167dc9
历史频道,p3p://108.181.20.159:71340/6233e1a30007e08d7da4ab21717b3e79
历史频道2,p3p://108.181.20.159:71340/6233e2240002d3af7da6a1bf693a1ed5
探索频道,p3p://108.181.20.159:71340/62c759f2000bc06bbdab761176c927da
Trace Sport,p3p://108.181.20.159:71340/644faccf000c7b6368730354764b17ed
天映经典,p3p://108.181.20.159:71340/5fded422000d0eb46d5f29815c1d4155
韩国娱乐台,p3p://108.181.20.159:71340/621e16b0000ec4772884cc295a1614a8
台视财经,p3p://108.181.20.159:71340/6223b571000a13023e78ece5030b5b05
Cinemax,p3p://108.181.20.159:71340/64ce039d0009f00b55f3e422778f3af3
Catchplay,p3p://108.181.20.159:71340/6258e5c9000dd0d00e3b184c1b9c4f4c
Catchplay Beyond,p3p://108.181.20.159:71340/624886bd0005941ace48b3ef71407d9e
Cinema World,p3p://108.181.20.159:71340/6233e8f1000112b17dc1320c7d1c4049
MyCinemaEurope,p3p://108.181.20.159:71340/6233fc79000a0ea07e0d7fa1125015d0
三立综合,p3p://108.181.20.159:71340/6233dc940004f17a7d90e7c364b93c82
八大综艺,p3p://108.181.20.159:71340/621e16570009521a28836f1b4c052719
民视综艺,p3p://108.181.20.159:71340/60226655000c42b2754eb8925f3a52d9
八大精彩,p3p://108.181.20.159:71340/6223beb7000542db3e9d251558fb45b1
纬来育乐,p3p://108.181.20.159:71340/6214bdc7000061300401d77e20cc43d8
纬来体育,p3p://108.181.20.159:71340/5fe16e4c000e45c17788ec964e9c5564
Life Time 台湾,p3p://108.181.20.159:71340/623a91f0000d3ab297c4e6e2101d46b4
Life Time 台湾,p3p://108.181.20.159:71340/6233e3870008739f7dac0de912e2311a
Boomerang,p3p://108.181.20.159:71340/621e313f0005594c28ec88582a49029c
爱尔达综合,p3p://108.181.20.159:71340/644f9341000c1001680f3089032174aa
卫视西片,p3p://108.181.20.159:71340/60c79e440000ec5bfaa9367854ba796d
原住民电视,p3p://108.181.20.159:71340/64450b180002b23d3eeb784a0aa62e20
公视戏剧,p3p://108.181.20.159:71340/64450cdd000b67ea3ef2640f773a7ec7
EVE HD,p3p://108.181.20.159:71340/6445172e000920783f1aafee754f43e4
HGTV,p3p://108.181.20.159:71340/644518fd0002d5953f21bedc56b6465f
TVBS亚洲,p3p://108.181.20.159:71340/6484e089000a5e7a38440c1e1ace3b27
TVN HD,p3p://108.181.20.159:71340/644f9623000a4051681a72d66bfc0191
Classica古典音乐,p3p://108.181.20.159:71340/6452b4f1000c38e8744ac80744c33d67
Mezzo Live,p3p://108.181.20.159:71340/6452bcb000039d52746907f4476f5e7b
猪哥亮歌厅秀,p3p://108.181.20.159:71340/6452bbf2000d02457466242b0e5c5ea2
UniverseTV,p3p://108.181.20.159:71340/644fbb7c0004a5e968ac550c11f72df5
Global Trekker,p3p://108.181.20.159:71340/644fb34f000f396e688c67ff6b147338
高点综合,p3p://108.181.20.159:71340/64c7cf1b000247a33db6c6660f1427b6
高点综合,p3p://108.181.20.159:71340/6483819d000e97b032e96e1f26b40f0b
人间卫视,p3p://108.181.20.159:71340/64bbd61c0005f2d80ef27a2574246048
霹雳台湾,p3p://108.181.20.159:71340/644507280004aa433edc17562e211a38
Baby TV,p3p://108.181.20.159:71340/64bea3f00002bdf919e6522520650b26
华艺综合,p3p://108.181.20.159:71340/64c62137000746f437278510051625d8
ELtoday综合,p3p://108.181.20.159:71340/64c7d0cb0005131a3dbd5e9f3e8523f2
国会频道 1,p3p://108.181.20.159:71340/64ce0646000722d755fe479603e64ba8
国会频道 2,p3p://108.181.20.159:71340/64ce06980008b4f755ff884d646a56da
SMART,p3p://108.181.20.159:71340/64e367a800053465a982145d191f168f
CMUSIC,p3p://108.181.20.159:71340/64e368dc000e5b23a986c9d62f9604df
寰宇财经,p3p://108.181.20.159:71340/64e36edf00052681a99e432a601547f5
Rock Action,p3p://108.181.20.159:71340/64c61f34000b815b371faa6b51f85140
Rock Entertainmen,p3p://108.181.20.159:71340/64c61fa0000234d837214dea59b57166
Rock Expreme,p3p://108.181.20.159:71340/64c6200b000b7fb53722f24464fa73dc
视纳华仁纪实,p3p://108.181.20.159:71340/62c9a3be00088219c69bba2111fd091e
大立电视,p3p://108.181.20.159:71340/64c4d2ba00051d1d320d17d218503f93
番薯台,p3p://108.181.20.159:71340/64c27b030001a1b728e6741548c32c95
新唐人亚太,p3p://108.181.20.159:71340/64c0187c00055bf21f9595b742f56a64
时尚运动,p3p://108.181.20.159:71340/644fc33200017f2468ca733749451091
大爱1,p3p://108.181.20.159:71340/63ed9fff00076875e972c31c79f4152e
大爱2,p3p://108.181.20.159:71340/63eda04a0001f6fae973e6a334696980
国兴卫视,p3p://108.181.20.159:71340/64bbca22000912200ec3b2631bca27c7

【新闻频道】
凤凰资讯,p3p://108.181.20.159:71340/5fffbf860003807cedf4e1016c3c3ed2
凤凰资讯,p3p://108.181.20.159:71340/640dad8e0004032e66a7116c70d14d30
凤凰卫视,p3p://108.181.20.159:71340/5ff7074800001bcccbe59f3d4ff00590
凤凰卫视,p3p://108.181.20.159:71340/602c73500002f4d29c90fa1270f21160
凤凰香港,p3p://108.181.20.159:71340/5fe0b82c000cac9774c17f262e43314d
Now新闻,p3p://108.181.20.159:71340/653e4f3d0003bdbf0c98ffaf583a6e3a
Now财经,p3p://108.181.20.159:71340/6256e47a0007a6bb0665fa1971252f50
有线直播新闻,p3p://108.181.20.159:71340/64ff4f0e000d7954168179ff031e6108
香港国际财经,p3p://108.181.20.159:71340/64838620000cd8ed32fb0d6a414411f7
HOY资讯,p3p://108.181.20.159:71340/648378c5000994f732c6e11c048379ef
HOY TV,p3p://108.181.20.159:71340/62184bc3000cd48f11e47b06202b7e18
TVB娱乐新闻,p3p://108.181.20.159:71340/5fe7f68d000e73d9910d2a86341258f7
TVB无线新闻,p3p://108.181.20.159:71340/653e4703000daead0c78dfb07723484e
TVB无线新闻 H.265,p3p://108.181.20.159:71340/653e4818000b73240c7d19181340415e
TVB财体资讯,p3p://108.181.20.159:71340/5ffbee4900066c0ddf0b8b84423c06f3
TVB财体资讯 H.265,p3p://108.181.20.159:71340/611d989d0005244a4a7f24d111282ffb
CCTV4国际,p3p://108.181.20.159:71340/61244d9c0006885d64b1b7591f6c12a0
CCTV4美洲,p3p://108.181.20.159:71340/602f0bd2000b47fda6b4b7f96224105e
CCTV4欧洲,p3p://108.181.20.159:71340/602f097e000dad16a6aba08351fb40a9
凤凰美洲,p3p://108.181.20.159:71340/5fe00fca0004e627722fbe5a480a642f
WOW TV(加拿大),p3p://108.181.20.159:71340/6348ef9a00069e01b7d5c1d475b34466
东森美洲新闻,p3p://108.181.20.159:71340/5fe072eb000424b673b2f70e404c56b5
东森财经北美,p3p://108.181.20.159:71340/5fe0711f0002103873abf1b109521428
华视美洲,p3p://108.181.20.159:71340/5fe07337000c34af73b4220430ed2fe9
加拿大600新闻,p3p://108.181.20.159:71340/63f2ee15000673e5fe2b9ef606712937
ICITV加拿大,p3p://108.181.20.159:71340/63f2ee6600090003fe2cdc056e866429
NTD,p3p://108.181.20.159:71340/61245a9c0009293364e480057c452a09
壹综合,p3p://108.181.20.159:71340/64e36a09000d3453a98b615460a544cd
中天新闻,p3p://108.181.20.159:71340/613dba64000abeb1c801c02934bb45fc
TVBS新闻,p3p://108.181.20.159:71340/621858e3000e70ad1217c0700d576ad0
东森新闻,p3p://108.181.20.159:71340/61468afa0005b339ea7014d376a616f3
中视新闻,p3p://108.181.20.159:71340/61ff2b9d0004cfe6bb9a99f71e1c4c92
寰宇新闻,p3p://108.181.20.159:71340/653cd4a900049a4206d258a92e941b10
寰宇新闻,p3p://108.181.20.159:71340/653cd33a0001a69d06ccbe4e26413d90
三立新闻,p3p://108.181.20.159:71340/6014c896000c7101401f67cc5477681b
民视新闻,p3p://108.181.20.159:71340/602f1f4a000aa86fa700c49817387f81
台视新闻,p3p://108.181.20.159:71340/62caf1dc000525b3cbb4de6e3c0e2af8
年代新闻,p3p://108.181.20.159:71340/5fe09fec000ac0127462c4ac6b1f16a3
镜新闻,p3p://108.181.20.159:71340/63ebd33c0003c437e26ae87279d061f1
非凡新闻,p3p://108.181.20.159:71340/6146918a000a6ec0ea89b8904d520fbf
壹新闻,p3p://108.181.20.159:71340/621dbb640001cb2b272027f74da62753
华视新闻,p3p://108.181.20.159:71340/632c706b0009d57248864b64705a59a0
寰宇新闻台湾,p3p://108.181.20.159:71340/612d7c11000c9faf888ebf9f3276784e
三立inews,p3p://108.181.20.159:71340/644f81c10003ba2367cad2610d3a2ab5
三立inews,p3p://108.181.20.159:71340/643a6b71000a47fb156c2a403510409b
东森财经,p3p://108.181.20.159:71340/61468bd70005123dea7373f226636dba
非凡商业,p3p://108.181.20.159:71340/621dbc3b00051ea5272370aa6e685347
台视财经,p3p://108.181.20.159:71340/6223b571000a13023e78ece5030b5b05
寰宇财经,p3p://108.181.20.159:71340/64e36edf00052681a99e432a601547f5

【電影频道】
HBO(粤),p3p://108.181.20.159:71340/650ff8190006c7355795739f3c0b7500
美亚电影(粤),p3p://108.181.20.159:71340/64be58dd0007fb8d18c11148736701af
Thrill,p3p://108.181.20.159:71340/630c2b9400044df5ca7abd7159677c41
Hi-YAH,p3p://108.181.20.159:71340/64c4d523000ac6a9321683700b626a46
HBO Signature,p3p://108.181.20.159:71340/6318b7730000b372fb7ca7e170c66e54
HBO Hits,p3p://108.181.20.159:71340/63109c310002f740dbd2a26e2dc405af
HBO Family,p3p://108.181.20.159:71340/63109c71000a3661dbd39e495cfb24f8
天映频道(国语),p3p://108.181.20.159:71340/6471b0bb00011e09ed51d397629e4f55
美亚电影(国),p3p://108.181.20.159:71340/64c3653f0007f6812c7970122ff43531
龙祥电影(粤),p3p://108.181.20.159:71340/63375cce0008451773313a26199f3191
天映频道(粤语),p3p://108.181.20.159:71340/6533b684000931d9e334c45b064e2833
